url,house_type,bathrooms,bedrooms,price,locality,condition,furnishing,24_hour_electricity,air_conditioning,apartment,balcony,chandelier,dining_area,dishwasher,hot_water,kitchen_cabinets,kitchen_shelf,microwave,pop_ceiling,pre_paid_meter,refrigerator,tv,tiled_floor,wardrobe,wi_fi,loc
https jiji com gh east legon houses apartments for rent bdrm house in ab richie properties east legon for rent nt krhh dbcyzguhkxcfk html,house,5,5,9000.0,east legon,fairly used,semi furnished,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,east legon
https jiji com gh nmai dzorn houses apartments for rent bdrm apartment in botwe nanakrom nmai dzorn for rent jpbrbqjydgdzvg wpauyh nq html,apartment,2,2,4000.0,ashaley botwe,fairly used,semi furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,ashaley botwe
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in supreme housing adenta for rent xriladskmpfspm h vkgdxkk html,apartment,2,2,2000.0,adenta,newly built,unfurnished,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh airport residential area houses apartments for rent bdrm townhouse terrace in airport residential for rent zpsp mn nuckrwcws jz vcc html,townhouse terrace,5,4,32500.0,airport residential area,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airport residential area
https jiji com gh kwabenya houses apartments for rent bdrm house in acp kwabenya for rent xdhkwp hwxq dvgox xt z html,house,4,4,6000.0,ga west municipal,fairly used,unfurnished,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,ga west municipal
https jiji com gh barrier houses apartments for rent bdrm apartment in e a properties barrier for rent btro hqp ldbtbxxuyuhdp u html,apartment,2,2,4500.0,adenta,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,adenta
https jiji com gh abokobi houses apartments for rent bdrm house in abokobi zion for rent kii pfvsiqjdmtfis igaa j html,house,5,4,8000.0,abokobi,newly built,semi furnished,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,abokobi station
https jiji com gh labone junction houses apartments for rent furnished bdrm townhouse terrace in labone for rent uzcurnscv odg vjqkxyoqc html,townhouse terrace,5,4,54600.0,labone,newly built,furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,labone
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in east legon adjiriganor for rent cotp nahenmkuub cinbcb html,apartment,3,2,4000.0,adjiriganor,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh kasoa houses apartments for rent studio apartment in mighty homes kasoa for rent mniaobkfkwdj oy xpxbyk html,studio apartment,1,1,500.0,kasoa,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kasoa
https jiji com gh cantonments houses apartments for rent bdrm house in cantonments for rent vzakerzpbyg tinbakcdqy html,house,5,5,66000.0,cantonments,newly built,unfurnished,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,cantonments
https jiji com gh dome houses apartments for rent bdrm apartment in pillar dome for rent lanw hlvromhlxlm ls g p html,apartment,2,3,3500.0,dome,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,dome market
https jiji com gh oyarifa houses apartments for rent bdrm townhouse terrace in oyarifa for rent d bsvfugzv zj lwxrzucvij html,townhouse terrace,4,4,10000.0,oyarifa,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,oyarifa
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in st ernest dicksons accra metropolitan for rent k jejj hpkmzoeeyzwg ufvz html,apartment,1,1,2000.0,accra metropolitan,newly built,unfurnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,accra metropolitan
https jiji com gh ablekuma houses apartments for rent bdrm apartment in dr roko ablekuma for rent m jdotu cdotlxmk icycpm html,apartment,2,2,1500.0,ablekuma,newly built,unfurnished,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,ablekuma
https jiji com gh haatso houses apartments for rent bdrm apartment in ben properties haatso for rent aesjjya gbth fjemih mzf html,apartment,2,2,2500.0,haatso,fairly used,unfurnished,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,haatso
https jiji com gh weija houses apartments for rent bdrm apartment in kings properties weija for rent lk hgbuai p knjvdpsouoon html,apartment,1,1,800.0,weija,newly built,unfurnished,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,weija
https jiji com gh east legon houses apartments for rent bdrm house in unique agency east legon for rent btmpoupwu ppqkntlaaystr html,house,3,3,10400.0,east legon,fairly used,unfurnished,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,east legon
https jiji com gh dzorwulu houses apartments for rent bdrm apartment in dzorwulu for rent kcr xljkyza mhif oqfe html,apartment,2,2,5000.0,dzorwulu,newly built,unfurnished,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,dzorwulu
https jiji com gh pokuase houses apartments for rent bdrm apartment in pokuase for rent iem v b qyjddsjix h joex html,apartment,4,4,5000.0,pokuase,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,pokuase
https jiji com gh ofankor houses apartments for rent bdrm apartment in ofankor for rent l qv evcwbmmvnvfhtylts html,apartment,3,2,3000.0,ofankor,newly built,unfurnished,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,ofankor
https jiji com gh tema metropolitan houses apartments for rent bdrm house in klagon ndc tema metropolitan for rent pwywhrqxnxvhqiaqgsv jkb html,house,5,5,6000.0,tema metropolitan,newly built,semi furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh teshie nungua estates houses apartments for rent bdrm apartment in casa bella estate teshie nungua estates for rent kmoujqmdr n fkg fqwq bbl html,apartment,1,1,1400.0,nungua,fairly used,unfurnished,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,nungua central
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta for rent cqknc lmf xp yx zsevuqdr html,apartment,1,1,3500.0,adenta,fairly used,unfurnished,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,adenta
https jiji com gh ofankor ofankor houses apartments for rent bdrm apartment in ofankor for rent bh xihkwkjilctsubs smqla html,apartment,1,2,1600.0,ofankor,fairly used,unfurnished,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,ofankor
https jiji com gh tema metropolitan houses apartments for rent bdrm apartment in community tema metropolitan for rent ldr uhjkddbx rr pfhxz vb html,apartment,3,3,3500.0,tema metropolitan,newly built,unfurnished,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,tema metropolitan
https jiji com gh ledzokuku krowor houses apartments for rent bdrm apartment in teshie lekma ledzokuku krowor for rent clkgokteaqmn wuliuemzde html,apartment,1,1,1000.0,teshie,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,teshie
https jiji com gh labone houses apartments for rent bdrm house in labone for rent y ulomqaph gzn z rdla html,house,5,5,60000.0,labone,renovated,unfurnished,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,labone
https jiji com gh teshie new town houses apartments for rent bdrm apartment in modern properties new town for rent ii wd cvnssvq kjsdrldx html,apartment,1,1,850.0,teshie,fairly used,unfurnished,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,teshie
https jiji com gh east legon houses apartments for rent bdrm apartment in bedroom apartment for rent mq zrpl ebvit yq jauiebo html,apartment,3,2,7500.0,east legon,newly built,unfurnished,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,east legon
https jiji com gh baatsona total houses apartments for rent bdrm apartment in baatsona total for rent ttgfr l ea svdjww cycd html,apartment,2,2,3000.0,spintex,fairly used,semi furnished,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,spintex
https jiji com gh tseaddo houses apartments for rent furnished bdrm apartment in tseaddo estate for rent q gzfcbl fgwcdxmdturjvf html,apartment,2,2,17000.0,teshie,newly built,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,teshie
https jiji com gh boundary road area houses apartments for rent furnished bdrm apartment in boundary road area for rent wwroygvpa xggni mvqdvekm html,apartment,2,2,18000.0,east legon,fairly used,furnished,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,east legon
https jiji com gh adjiriganor houses apartments for rent bdrm townhouse terrace in adjiganor adjiriganor for rent coj dgn egn ea z qptm html,townhouse terrace,3,3,16000.0,adjiriganor,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,adjiriganor
https jiji com gh adjiriganor houses apartments for rent bdrm apartment in adjiringanor adjiriganor for rent pdp ich huscdwsfdbgpl html,apartment,2,2,6900.0,adjiriganor,fairly used,semi furnished,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,adjiriganor
https jiji com gh tseaddo houses apartments for rent bdrm apartment in tseaddo for rent kzcprtksbgg stmocaydnyns html,apartment,2,2,2500.0,teshie,fairly used,unfurnished,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,teshie
https jiji com gh east legon houses apartments for rent bdrm apartment in upsa east legon for rent eopmnrl kbkmhoqvkwhmlz html,apartment,2,2,4500.0,east legon,fairly used,unfurnished,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,east legon
https jiji com gh airport residential area houses apartments for rent bdrm house in airport residential area for rent xygfmimyueskkbuz jfzrhoc html,house,4,4,72000.0,airport residential area,newly built,unfurnished,1,1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,airport residential area
https jiji com gh spintex houses apartments for rent bdrm house in spintex for rent hjb iheveowckjlguwqtbq f html,house,3,3,8000.0,spintex,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,spintex
https jiji com gh spintex houses apartments for rent furnished bdrm apartment in spintex for rent itzygfptuigufqxlneadf i html,apartment,1,1,1700.0,spintex,renovated,furnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,spintex
https jiji com gh ashomang estate houses apartments for rent bdrm house in ashomang estate for rent sb xfiqx ycqlrbevgzk lca html,house,4,3,6000.0,ashomang estate,fairly used,semi furnished,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,ashomang estate
https jiji com gh abelemkpe houses apartments for rent bdrm house in walako estate abelemkpe for rent nudxo gr uwkbbm uzg html,house,5,5,25000.0,abelemkpe,fairly used,unfurnished,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,abelemkpe
https jiji com gh ablekuma houses apartments for rent bdrm apartment in dr roko ablekuma for rent z wjzftjibdjjfs doidldy html,apartment,2,1,1301.0,ablekuma,newly built,unfurnished,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,ablekuma
https jiji com gh osu houses apartments for rent bdrm apartment in unique key agency osu for rent kqwqjvcrrsm taxha saj on html,apartment,2,2,12000.0,osu,newly built,unfurnished,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,osu
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in golf city accra metropolitan for rent ddijf hpyszitrdf ql ehq html,apartment,2,2,2500.0,accra metropolitan,newly built,unfurnished,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,accra metropolitan
https jiji com gh ashaley botwe houses apartments for rent bdrm block of flats in ashaley botwe for rent mlyln dktfk xpra mzcbzzn html,block of flats,2,2,3500.0,ashaley botwe,newly built,semi furnished,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,ashaley botwe
https jiji com gh ac mall area houses apartments for rent bdrm house in east legon a c mall area for rent pugdmwy es lkedmbnvjnfg html,house,5,4,27500.0,east legon,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh teshie houses apartments for rent bdrm apartment in fedeck teshie for rent p rpskgartqh r vcehkhli html,apartment,1,1,1200.0,teshie,fairly used,unfurnished,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,teshie
https jiji com gh kasoa houses apartments for rent bdrm apartment in kasoa cp for rent n xqyamziaac u s od fd html,apartment,1,1,800.0,kasoa,fairly used,unfurnished,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,kasoa
https jiji com gh amasaman houses apartments for rent bdrm apartment in alex cudjoe amasaman for rent atso skfuravh bd z wrct html,apartment,1,2,1000.0,ga west municipal,newly built,unfurnished,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,ga west municipal
https jiji com gh bawaleshie houses apartments for rent bdrm house in east legon bawaleshie for rent nsnpctgpenp bwcxetulgesm html,house,5,4,56000.0,east legon,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh ghanata area houses apartments for rent bdrm apartment in dodowa ghanata area for rent yw nutar qfado spdvkkvv html,apartment,2,2,1450.0,dodowa,newly built,semi furnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,dodowa
https jiji com gh kwabenya houses apartments for rent bdrm house in franco kwabenya for rent jy tedcsls xvenoxpd bw html,house,4,5,9000.0,ga west municipal,fairly used,semi furnished,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,ga west municipal
https jiji com gh labadi houses apartments for rent furnished bdrm apartment in labadi for rent irhrblos erqb zomlcgnya html,apartment,2,2,13500.0,labadi,newly built,furnished,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,labadi
https jiji com gh airport residential area houses apartments for rent bdrm house in regimmanuel estate airport residential area for rent dwwzmo i unznfu pb qz html,house,3,4,24800.0,airport residential area,old,unfurnished,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,airport residential area
https jiji com gh accra metropolitan houses apartments for rent bdrm apartment in wisa group accra metropolitan for rent uul f bs hyy vdmzhsmoh html,apartment,2,2,3500.0,accra metropolitan,newly built,semi furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,accra metropolitan
https jiji com gh ashaley botwe houses apartments for rent bdrm apartment in ashaley botwe for rent z zcpy rq fp wca dmgos k html,apartment,3,2,3000.0,ashaley botwe,newly built,unfurnished,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,ashaley botwe
https jiji com gh teshie houses apartments for rent bdrm apartment in legacy solid real teshie for rent iskzfgugvdspgt igtghqql html,apartment,1,1,1600.0,teshie,newly built,unfurnished,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh ability houses apartments for rent bdrm house in agiringanor ability for rent v jxqc unppogpbu gbear html,house,4,4,11300.0,adjiriganor,fairly used,unfurnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in amrahia adenta for rent mtpemgn nqxhqumaznnkqym html,apartment,2,2,2200.0,adenta,newly built,unfurnished,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,adenta
https jiji com gh dzorwulu houses apartments for rent furnished bdrm apartment in unique key agency dzorwulu for rent uje pxnpvfmxjb njujfldu html,apartment,1,1,7150.0,dzorwulu,fairly used,furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,dzorwulu
https jiji com gh accra metropolitan houses apartments for rent bdrm house in spintex mariville accra metropolitan for rent azbrsi a u jbjucbnizvnrv html,house,4,4,11000.0,accra metropolitan,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,accra metropolitan
https jiji com gh ashaley botwe houses apartments for rent furnished bdrm apartment in living large ashaley botwe for rent retnoefucmldtzjm rvku b html,apartment,2,2,17000.0,ashaley botwe,renovated,furnished,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,ashaley botwe
https jiji com gh achimota houses apartments for rent furnished bdrm house in m a developments achimota for rent r pxssm mklwzoyoniygsyak html,house,3,3,23800.0,achimota,fairly used,furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,achimota
https jiji com gh east legon houses apartments for rent furnished bdrm apartment in east legon for rent jft km hxdsjrw j xktnm k html,apartment,3,2,21000.0,east legon,newly built,furnished,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,east legon
https jiji com gh tema metropolitan houses apartments for rent bdrm house in community tema metropolitan for rent b lrx hcdfgcjsl zpytmf html,house,4,5,15000.0,tema metropolitan,fairly used,unfurnished,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,tema metropolitan
https jiji com gh tantra hills houses apartments for rent bdrm room parlour in clutch homes tantra hills for rent uiqokvxbkrpfimgtlhykkfg html,room parlour,1,1,2000.0,tantra hills,newly built,unfurnished,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,tantra hills
https jiji com gh school junction houses apartments for rent bdrm apartment in school junction for rent hu uzqtbu apeaj nv a pt html,apartment,3,2,4000.0,ashaley botwe,newly built,semi furnished,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,ashaley botwe
https jiji com gh ofankor ofankor houses apartments for rent bdrm house in ofankor for rent cjrezf apa nwdqai tyoy html,house,3,4,4000.0,ofankor,fairly used,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ofankor
https jiji com gh spintex houses apartments for rent bdrm house in bronko housing spintex for rent ufwwrtdowf wetat qvhyrnk html,house,4,4,17300.0,spintex,fairly used,unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,spintex
https jiji com gh east legon houses apartments for rent furnished bdrm apartment in bedrooms apartment for rent ai lbufq rlwhfisy p yw e html,apartment,3,2,15000.0,east legon,newly built,furnished,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,east legon
https jiji com gh adjiriganor houses apartments for rent bdrm house in bedroom house plus for rent rhjho iajpnrfljww ueqmye html,house,4,3,13000.0,adjiriganor,newly built,unfurnished,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,adjiriganor
https jiji com gh west hills mall houses apartments for rent bdrm apartment in west hills for rent i mwdopjwt ttdkmfvokbn html,apartment,2,2,3000.0,weija,fairly used,unfurnished,1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,weija
https jiji com gh adjiriganor houses apartments for rent bdrm house in adjiringanor adjiriganor for rent yfmnodlog tdzhyodifelag html,house,4,4,31002.0,adjiriganor,fairly used,semi furnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,adjiriganor
https jiji com gh addogonno houses apartments for rent bdrm house in legacy solid real addogonno for rent gbosyxsq snjk f xzmgcyc html,house,2,3,4000.0,nungua,renovated,semi furnished,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,nungua central
https jiji com gh airport residential area houses apartments for rent bdrm house in east airport for rent gbxwnyjkw fz tjx ao j w html,house,5,4,40000.0,airport residential area,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,airport residential area
https jiji com gh east legon houses apartments for rent bdrm house in east legon for rent zvbojpbnl dp uwej vljit html,house,3,3,22000.0,east legon,newly built,semi furnished,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,east legon
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta for rent degd ckezdkhmcsarltz g html,apartment,4,3,2500.0,adenta,fairly used,semi furnished,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh ashaley botwe houses apartments for rent bdrm apartment in lakeside ashaley botwe for rent mc orr lfdoeknwfqd fzbt html,apartment,1,1,4000.0,ashaley botwe,newly built,semi furnished,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,ashaley botwe
https jiji com gh tetegu houses apartments for rent bdrm apartment in franjie realty tetegu for rent bohponjnqbcoxbtd ofmcr y html,apartment,2,2,2500.0,weija,fairly used,unfurnished,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,weija
https jiji com gh teshie new town houses apartments for rent bdrm apartment in legacy solid real new town for rent x aujtfypdmeeyixorixk tt html,apartment,1,1,2500.0,teshie,newly built,unfurnished,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,teshie
https jiji com gh pokuase houses apartments for rent bdrm apartment in pokuase for rent m sbcoco s iwjzjr yu sm html,apartment,2,2,2500.0,pokuase,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pokuase
https jiji com gh spintex houses apartments for rent furnished bdrm apartment in spintex for rent wo fvqvpw jqyvx tqgzznh html,apartment,1,1,3000.0,spintex,fairly used,furnished,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,0,spintex
https jiji com gh madina houses apartments for rent furnished bdrm apartment in madina for rent n cxctybx giejavfrnv gzz html,apartment,3,2,10000.0,madina,fairly used,furnished,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,madina
https jiji com gh dansoman houses apartments for rent bdrm apartment in unique key agency dansoman for rent b pwmm aoifqe dxlkfrvm html,apartment,3,2,4000.0,dansoman,fairly used,unfurnished,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,dansoman
https jiji com gh ashaley botwe houses apartments for rent bdrm house in ashaley botwe for rent jk atvoe gbxfgkeuzmgagw html,house,4,4,10000.0,ashaley botwe,newly built,unfurnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,ashaley botwe
https jiji com gh accra metropolitan houses apartments for rent furnished bdrm apartment in charclem ventures accra metropolitan sm wolqnqwja zatsepsrixz html,apartment,2,2,21781.0,accra metropolitan,fairly used,furnished,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,accra metropolitan
https jiji com gh east legon houses apartments for rent bdrm apartment in adjringanor east legon for rent uv e xfkphuuo ezr rcnft html,apartment,3,3,11400.0,east legon,newly built,semi furnished,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,east legon
https jiji com gh bortiano houses apartments for rent bdrm apartment in bortiano for rent go op ilkdddr u icvbud html,apartment,2,2,1800.0,weija,newly built,unfurnished,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,weija
https jiji com gh ac mall area houses apartments for rent bdrm house in a c mall area for rent ubz t mdj amxrjmjbiwgp html,house,5,5,45000.0,east legon,newly built,unfurnished,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,east legon
https jiji com gh oyarifa mall area houses apartments for rent bdrm house in oyarifa for rent dd sjzh yg mu egydwldnh html,house,5,5,7000.0,oyarifa,newly built,unfurnished,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,oyarifa
https jiji com gh adenta municipal houses apartments for rent bdrm apartment in adenta frafraha for rent bbuvqhwjuno alv i rwqagq html,apartment,3,2,3500.0,adenta,newly built,semi furnished,1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,adenta
https jiji com gh tema metropolitan houses apartments for rent furnished bdrm apartment in lashibi tema metropolitan for rent qmrvskest upb rraadvvz html,apartment,2,2,20000.0,tema metropolitan,fairly used,furnished,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tema metropolitan
https jiji com gh east legon houses apartments for rent bdrm townhouse terrace in east legon for rent ak gssxkajyfd eoklr kbg html,townhouse terrace,4,4,13000.0,east legon,newly built,semi furnished,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,east legon
https jiji com gh labadi houses apartments for rent bdrm house in east airport labadi for rent pwfew hffpjherxvjwftnr html,house,5,4,12800.0,labadi,newly built,semi furnished,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,labadi
https jiji com gh community houses apartments for rent bdrm apartment in borteyman community for rent syi ikxgwf ftnlrqfbxcw html,apartment,1,1,1500.0,tema metropolitan,newly built,unfurnished,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,tema metropolitan
https jiji com gh lake side estate houses apartments for rent bdrm apartment in lakeside estate for rent nq gfogazuahbq agaxixymh html,apartment,3,2,5000.0,ashaley botwe,fairly used,semi furnished,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,ashaley botwe
https jiji com gh spintex houses apartments for rent bdrm apartment in pleasant properties spintex for rent ernyepv lhcljosfhncxwjbb html,apartment,2,1,1500.0,spintex,newly built,semi furnished,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,spintex
https jiji com gh achimota houses apartments for rent bdrm apartment in achimota for rent hfftydqprxnpbslveslkmikm html,apartment,3,2,3000.0,achimota,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,achimota
https jiji com gh school junction houses apartments for rent bdrm apartment in east legon hills school junction for rent rf axkwwx dfujjjwkuheyfr html,apartment,1,2,3000.0,ashaley botwe,newly built,semi furnished,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,ashaley botwe
https jiji com gh kasoa houses apartments for rent bdrm house in richjewel properties kasoa for rent fcnhy owlk mzu rr daap html,house,1,3,1500.0,kasoa,newly built,unfurnished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,kasoa
https jiji com gh adenta municipal houses apartments for rent bdrm house in self compound adenta for rent ujenbyzgdsbja cgsskum a html,house,4,3,3200.0,adenta,fairly used,semi furnished,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,adenta
https jiji com gh accra metropolitan houses apartments for rent bdrm shared apartment in bronko housing accra metropolitan for rent maybqo eb ftn egtje m html,shared apartment,2,2,3500.0,accra metropolitan,newly built,unfurnished,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,accra metropolitan
https jiji com gh airport residential area houses apartments for rent bdrm house in bronko housing airport residential area for rent pslalcl fm l dq snsxnukf html,house,4,4,65000.0,airport residential area,fairly used,unfurnished,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,airport residential area
https jiji com gh airport residential area houses apartments for rent bdrm house in airport residential area for rent duid wfkqcnorj jmigbtb g html,house,5,4,18000.0,airport residential area,newly built,semi furnished,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,airport residential area
https jiji com gh lake side estate houses apartments for rent bdrm apartment in katamanso new bridge lake side estate for rent aepcish zzwcnroh twdkuo html,apartment,1,1,1500.0,ashaley botwe,newly built,unfurnished,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,ashaley botwe
https jiji com gh tantra hills houses apartments for rent bdrm apartment in tantra hills for rent gpxkh xifg wnfk n bqko html,apartment,3,2,3000.0,tantra hills,fairly used,unfurnished,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,tantra hills
https jiji com gh ashomang estate houses apartments for rent bdrm apartment in ashogman ashomang estate for rent zos dymswvrfomgr ehupluf html,apartment,3,2,2500.0,ashomang estate,fairly used,unfurnished,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,ashomang estate
https jiji com gh amasaman houses apartments for rent bdrm apartment in amasaman sonitra for rent ftaudbilu zseyhvevlahegz html,apartment,1,1,1300.0,ga west municipal,fairly used,unfurnished,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,ga west municipal
